ventas_promedio,n_empleados,clientes_dia,gastos_operacion,area_m2,tiempo_servicio_prom,satisfaccion_clientes
325117.8526048014,9,472.547054531447,71195.74621475347,308.868967029214,4.6378938092817545,3.4981405014946767
253704.73902098875,17,331.6590012707957,58277.51362370668,342.30796313701416,4.151686478749063,3.6671157720960554
331430.7772785646,24,249.44799854847028,86425.12642790968,315.276198311331,5.38693126377049,4.22994112185691
180994.92708925542,12,252.37535485454646,78354.1032518644,288.8056372321895,4.401953781605651,3.464330624920969
164830.87803224227,18,320.2942792127257,52844.91422517965,284.7305690397954,5.232653852589245,4.00884163502157
247222.61505516907,19,319.9127954608475,72162.92574049837,350.5220941413268,3.9666505091620023,4.418920552192948
269203.27244696533,15,441.18317785133706,70853.73428865086,342.95007164853416,3.9511290385488747,3.5850716159312457
248365.26259529535,5,283.1123965556987,56103.57517068486,302.4924625921453,3.3358611395836366,3.7540601421096413
146627.89499800617,7,393.50783381858594,54926.150336293846,286.1190650431741,4.155489697645574,3.339970717046104
245543.99802436057,21,319.45299707521315,78217.62017666706,301.7636096322652,4.337175867907519,3.523740469361879
184776.52497475734,23,275.52430447601625,59779.59370461661,263.6401275703463,4.553919614592111,4.684968359934134
283483.62744150194,18,316.96239366590225,63902.57835504681,292.491217430255,4.988145521246647,4.252495982454813
268329.91230484244,12,383.653838187098,81016.56098196123,275.5231664004717,4.937356772628651,5.0
203006.01068363222,17,441.49333898817025,98000.08501046765,294.95775908107703,5.294948887372365,3.631499157598625
224306.6541331653,24,324.80268128415105,52100.62579529154,277.3157865169549,3.878889043074661,4.754211564312454
197039.32390555242,7,229.60618692022302,56686.4962361834,326.19759369689996,4.521576943099295,3.635588504749089
246866.04513634142,9,449.97148032654405,61110.06017914298,340.9202699924718,3.799882713985878,3.7494132333995855
297757.1160250619,13,260.1830616847885,61451.046491070214,281.01420898926557,4.78996409351107,5.0
200713.69768322282,10,376.0823167677533,65645.32332917837,259.4060165566634,5.762978595954525,3.5824718874136594
275202.32577589224,6,347.51673322962455,52647.32237794499,335.58108670920865,3.6625002564291553,4.793334190602995
223487.11908137795,17,334.1429907653781,41007.134705807606,309.23794063942205,4.981283400234857,3.984004451731801
210356.35838688278,9,301.3023699811993,86307.37867274621,281.6631960741489,5.2340484963844505,3.4615303736674328
244648.4820022721,12,412.0148780415464,69181.23751205674,368.77759566816036,3.875090420273903,3.2846503141940815
198237.8838790313,5,50.0,53721.96399990768,271.74828697667533,4.805429736432253,4.052591829781962
222317.5347326409,24,463.6470508367037,66556.69511881098,200.35318421599118,4.248046779963396,3.438244827308276
190106.10537055758,16,258.7492225605965,87494.25788930632,264.6020314684001,4.415183875037896,3.852227599370493
348236.25664581946,15,390.7956909750648,48179.675718365164,380.91892384456565,4.224863672884877,3.047737740215677
251763.17759858642,11,385.5025617934929,63167.1031961544,284.11481344665964,4.3425872354332045,4.177206130855431
215013.7246003707,19,477.49773820208185,39152.028886477055,274.22803542820213,5.3088708434502205,3.2287774582421367
260698.9955367111,15,369.7749135538069,58224.87564189267,301.33015606267816,4.444601202527916,3.96995721631011
244383.5975154585,20,267.08908193659545,69248.93079171836,350.5531543946451,4.078831576024791,3.3081032345554533
238951.52002333885,7,189.52450120890313,43279.15116067487,295.8550004641421,4.548298292813739,4.612939524112102
280708.3350021713,24,315.1196845127026,57191.97946337285,329.567379095432,3.0145066111278704,2.945046081865267
287875.38550236524,18,154.18245711169877,71998.90949294876,290.53668845315957,3.9281727382753022,3.8585275123178207
223474.94261947362,7,287.1514293689244,68838.00198348884,329.9605585573183,5.374013795374546,4.279704117102708
221209.08796776598,5,320.7369379669795,42635.52478606708,309.01313969507555,4.398258279858583,4.179442807585542
236247.4151424178,19,281.00840219710756,65606.62312353359,280.10041125553886,4.165376191157776,3.3765847399283584
134903.94176322076,5,354.1773657364912,68380.78255781067,312.9045988300668,4.621078865569078,3.13012733375966
174240.44689007237,21,326.3895989080792,61619.782750290455,272.8745046142633,5.015633953030399,4.390695750591172
318343.7133722262,6,317.23134586712183,76340.08963975037,231.09058240834472,5.430119001069475,3.9381639269909576
332248.3856750642,24,107.58493829626943,51158.29022040461,299.00561030739306,4.184281716969216,3.464140960325888
237548.19802218108,10,220.52948193144508,66187.26694187269,235.53128210550753,4.200386521003908,4.40889862426786
278827.8481527883,12,414.26567318548757,42521.99569420147,329.8714767764444,4.343779431318992,3.7186489171167483
265562.5077271768,20,430.42562729474446,35990.612352249314,298.125461413759,5.220412579228739,3.671309171065772
403944.0404227619,23,166.12232820210045,71716.1847182291,371.1645974211917,4.539929179275272,3.5666606893233577
305978.74557172885,5,268.5281818765868,60308.43705644741,283.48814444878764,6.016115818973834,3.620271340008168
243604.12042596168,7,457.1965367599127,53048.73643325856,298.9986401578238,4.387294283663709,3.602250297699928
202222.9779699787,7,278.1961186594851,44022.6597885696,226.51869744267435,5.734439925192421,4.164153587810667
169677.6839871214,9,338.8509212874888,72406.5357264501,244.7953344414727,3.874878648664037,4.775318119127727
260173.18179336115,16,494.1805329015908,37379.78441050758,216.0638618825737,3.527107053759923,3.3016352766184025
212182.46273578482,16,313.8422688556606,74893.1620228303,353.8746905573082,4.4289997747738905,3.8294966681028733
178887.3145201163,24,299.52805898128844,66764.96055648921,277.02228425029404,5.297570851361313,3.9179733836219652
217671.35578787368,17,334.29633094073705,38133.12917977726,366.3539875696702,4.166114427474084,4.232281363832547
195922.59981928027,24,535.3410797899828,61889.42122317958,165.96944329630824,4.0684241510102215,4.4941615578031815
334357.0817536282,13,394.620183628948,99805.87313049525,377.40371992720543,5.217510287280469,3.920318950347677
294081.98784747254,11,351.90816277797677,77841.27426695215,296.59885546475607,4.9935698158333155,3.6814564000306556
249601.36793416913,8,297.5640044318417,47579.592312185116,316.9923694482666,3.945309393810083,4.289035298904005
323997.20694450126,23,403.8816928181123,70750.58523358064,246.85286349084157,3.9043795899805467,3.1799511890458483
253868.41538238092,23,415.96997699307985,38761.303056946825,326.3644959418664,5.080504477939317,2.928002368679349
206935.7899335868,10,242.68214905245304,39430.28735840815,281.3042926972395,3.3576905918069126,5.0
326156.20386348286,17,418.66281919461596,58990.414950484264,240.30228889773835,5.255666461235118,3.5960609166924997
276945.50218423293,15,334.88477133765696,68274.78402868612,239.61668235490328,4.984280153918215,3.7931373387051877
198137.69228367717,17,352.4798634628607,72169.95478382127,238.732478170885,2.903361524254512,4.271907923775863
240483.06609581958,17,261.5710997011682,72377.75586830052,319.01197978984146,4.510897792368822,4.173497129562805
206219.08733076215,24,310.001797217109,67421.251688028,268.2184192069201,3.114792287901933,4.442619152870095
180860.0134517832,19,246.9857734777171,35790.1330935585,217.99531221450815,3.656437583545372,4.46881487359024
296308.87737658207,17,242.17818298836994,59086.02547279074,318.4649757018854,4.14792029236536,3.278772771053003
345470.8320235065,15,387.709022042678,74530.22837446832,191.3635238398668,3.6125480050168424,4.634640338932563
180071.62130904294,23,314.4883434556892,66649.36389911138,366.4536048497048,6.052712633810958,4.255354935479485
278148.46183452854,12,220.03623301375842,62731.5904808599,399.3205288136626,5.104840637529925,4.18900782388011
217467.87154390867,24,567.7052647488376,64938.388003654705,234.37881622366308,5.457207330214143,4.211259072170801
225643.73081176518,12,237.53449606840636,64687.798196658296,352.6225315807022,4.401799444156271,2.8838553219607412
220380.30378805654,14,459.2102961019334,30526.540755347338,317.4549001202752,4.521327184762803,3.89503850513578
206800.4615160092,20,202.3536358378198,77323.3671395309,274.998066172536,5.606508929678961,3.516712301442618
252426.08139724136,23,395.65023351677956,58342.00638769817,277.3313789685081,4.803612675819613,3.4446932366673293
208452.4941794481,15,324.94396313813087,70613.79686228342,332.7239156455054,4.928569261013443,3.7560611996588107
263522.8412889919,17,287.09432686415954,25415.317421936757,298.00246011982705,3.862174290399481,4.41272607539058
247488.09452754314,13,369.6742323765706,84914.87856210934,170.28954213465772,3.8589317370771328,4.143596638936397
238052.5976566795,24,356.2259856329332,42653.82534340682,403.65072015017614,4.682727987810835,4.218737332210806
204621.8168979201,23,268.75348163179547,98120.1154804579,321.65870929924023,4.761078536046702,3.7768336014239505
221161.43347158335,20,264.2261119213,91788.60580843427,297.39946095914775,3.802036213014258,4.188148889595532
287769.56129128777,11,192.6085788005599,40126.25970866305,264.0788380157578,4.750919876359498,3.900475192329617
275045.859381219,23,380.5564384357051,72255.55029388786,290.55197481667847,3.64483127842975,4.474561794523093
201122.23776007246,16,224.61951728999918,44741.82213149761,363.45936294255955,4.509681139806588,4.347829772149555
254966.61527146128,19,350.39749565171826,50408.909461882184,313.08092172731006,3.4937588931449803,4.079908811363575
287569.35616858944,18,409.24779841207163,50747.51098534249,318.7687312224003,5.429593411728766,3.5993533746831883
166529.73594393142,15,370.8055031824054,66718.96010069085,237.54146901765546,4.282144516955655,4.136494952245225
277168.00961899676,14,277.68687019827416,64869.55185644104,282.51848618866387,4.01450204333738,4.121226351695683
216868.81205270765,15,440.8812411349969,41976.13767489825,302.5525753371674,3.697983201863564,4.059666993536056
278529.93342965795,10,309.2028521898747,66599.27105104666,334.82831717287706,3.630610248036288,3.7620684684317744
211837.04217287415,6,216.5839240995009,56938.36310259837,279.2091895060673,4.8054871670811625,3.672729009460958
159755.89496677404,15,321.62724955467223,32691.706775081384,346.3934382737607,5.2026613227448735,4.161185199863792
168622.87810584187,23,408.6797377984726,53489.51604346482,242.7823395827279,5.132612949008887,3.571152666033709
252404.2473330691,10,282.5585685589873,84906.4028024002,303.4768161543481,5.477614093765573,3.874114862367561
262986.1250860741,18,437.81824149703044,53995.780931955975,295.1192560550773,5.723726320648481,4.293433967929168
204784.16874477957,24,272.96739347823495,32466.94783461141,224.22367693072053,5.170548805735367,4.220744019630176
281929.6229388687,10,286.57868063144724,72217.0009912276,297.61459216620517,4.147974998865667,3.421366344812872
166923.99688655202,21,245.39209841467473,46087.347229352104,270.8697739716931,4.618636733194429,4.149262352671788
246696.01006763417,14,418.37095369080293,63216.43395618671,370.68873637464634,2.9201242308663127,5.0
189449.19001187716,5,344.67574299107974,57420.20256887733,279.48719820394564,4.946306096447268,4.33779775803216
217408.19460989203,7,252.0238052256026,86425.05348205316,317.54352672963574,4.604485857275309,3.8627058772244802
252369.9335658207,12,310.3789657718896,57430.750133037196,238.44790085923296,5.616659632132413,4.653747320615871
206979.33173580238,12,50.0,42831.16086990336,311.8284446706612,3.9796485168620697,5.0
230772.22278850875,24,427.79723634666436,52967.28593907264,279.2476845695225,4.8608609438105645,4.431678257302354
300314.64046072203,19,332.9253360501693,41568.35776425549,261.18617580160117,3.7976591553777395,3.1342215050164706
221155.40652384257,11,109.3761848990103,56861.029325033865,441.6946115968721,4.422976603018203,4.308406539369297
291784.6056032571,15,204.33185586759183,86546.86099255666,282.32754856250654,3.355313879807092,4.6743938114200825
193514.6572671191,11,307.8405937442397,78727.02059134138,289.40255353380303,5.44923244264201,2.9680307851984438
276490.20889576414,8,218.5829240895163,90617.85754791129,345.0996726375069,5.236854572053432,4.46855775399213
322078.431032895,16,429.33493236860585,67188.75143845088,261.57866592369976,4.169120928094106,3.8984391318637495
126417.77499363554,10,391.85728859911546,62146.50311464649,320.1636138705435,4.683284724400076,4.65771923092859
210155.23722647617,18,385.9535943517869,45025.60412518396,325.516020622209,4.526939869838649,3.9644219841021355
278853.606359027,16,89.56530647852952,64045.016834809205,312.23502132308533,4.07132435069508,4.171612859358501
239847.73069785038,15,297.4541585793106,58044.58078530977,414.8169657964679,4.586235562955358,4.179996319710337
268557.29366856546,23,280.2383549390944,71679.41046963236,259.7865475235666,4.190059910319662,4.357055344002961
219800.74066420898,9,254.59455458954125,43166.17531810647,376.88003007869895,5.186237069152434,4.223552022862168
254329.489373645,18,308.4824718836288,60790.23681465123,323.6070201212783,4.352434172845652,3.550451433694401
242216.13823039603,20,237.37617929139373,36397.54313978354,345.4724806594968,6.173374834002101,3.868437736519782
308389.1030829904,17,371.5220732950218,65064.18888832778,317.06171858417133,4.445506552918974,3.996709773343491
262721.04216506064,24,426.65513543377716,70136.27822263805,393.9138675872093,4.578939521559548,4.615178861314251
266880.13310376013,8,418.03837384236715,35677.34862616751,283.99610383639356,4.869710965198178,4.242162718851352
229406.15169387663,15,336.20887482885195,39903.71619470991,324.8610119221684,5.085935702964866,3.6712048588550976
225619.68879637533,21,549.9239696333502,40560.29969028347,365.27364702853384,4.5545821232731125,3.540152340619345
228372.09060901895,11,463.997511450051,57335.62562035019,272.0578651464371,4.854465649086263,4.327373609580733
269722.60711891484,18,339.84417963274484,39037.730807543354,350.0218338648346,4.627962774919089,3.762588107894763
228950.77595898684,15,301.77277897984834,80677.35333229095,299.0680872202831,3.9549921479776904,4.3765970970283865
264488.74284482066,13,483.80271627819207,66542.29472262054,238.25581863328114,3.7662947901539043,3.9721068865464884
353770.03993227193,17,450.7580682762733,68985.59369601507,227.42052107250566,4.9894733355064425,4.730052953123901
293556.23517158465,22,208.95727961757703,36164.28171579995,295.45900833123073,5.562061717507172,3.631492062107369
233698.82339160793,15,458.58213192287457,79397.67128292334,349.5442560802174,3.3583327506953866,4.719381556211681
310060.6961081972,19,334.5626465276071,69744.14160147843,196.05152175162414,3.495806335072472,4.491738220281281
229596.23134892242,23,263.90884694066415,49764.815401811014,310.02250195644234,3.4890450758202816,3.779801678444
148093.7732411073,5,152.07941407593367,36873.48112942804,344.6188567442454,5.042601185428001,3.5608336004431322
199595.6844541298,8,323.10838053021985,58858.091653966374,236.10250573394012,5.101022069637149,4.963844028245408
156460.40394870722,18,348.77724147800745,53003.52881458091,268.30166871849985,3.816562476521661,3.5486856872968904
232424.32579793455,18,508.7327654110218,53626.0974666456,328.6183470788825,6.044050446874178,4.15319140037123
250920.9189594776,7,445.7233807748686,49418.52005882649,342.4268973670994,4.2305234298340855,4.172678430367253
333821.86561376415,21,291.7113278623965,70821.53861016127,380.20491110995175,5.504951304069452,4.005002222873939
266346.3686882081,7,388.9342394219737,20991.374707060037,270.682959934997,5.065978530825535,4.390671719684724
239044.9735595568,20,432.62494226728234,81448.91685498133,259.221157278091,3.829329430436464,3.5347146461216683
291470.27905917447,18,358.59573880172155,74971.74733074181,382.63427323409724,4.207377113720403,4.966532612855395
139443.23454960575,24,291.2845840968796,63160.27782443218,262.2529066910124,3.8893079931664336,3.5877407232664633
261780.7279054283,17,296.78275437565543,57838.71644321259,325.3642753800319,3.5589764916753883,3.928033307991966
288543.2596943483,19,388.5473070456952,76245.75983330375,409.15574282160617,4.322745106368385,3.2809115483021842
176070.68771100792,18,391.2980565525047,59366.11265859454,337.63543468030923,3.6609798936259415,4.523056552923787
307187.70216034644,23,320.70453842364554,55823.55773214789,339.16351084683646,4.377536847302876,4.94405543940626
266924.82037472073,10,88.08477949466607,77080.77101784147,363.9033052382714,5.853069683526862,5.0
229235.60430495994,14,220.94772727087096,91400.9358757489,326.2433788942654,4.987681710567723,4.567360517742932
281639.09330531425,19,411.9688921612112,45434.897648840415,339.40352008014804,4.110009077981115,3.8144289615225633
363534.6428902198,24,136.91620026441242,66371.98970215178,282.87051929313515,4.05289367563151,4.000859717528349
259093.31275292474,10,468.4181016367215,43704.121831836805,357.9981233420705,4.219215785680364,3.8385477770166796
262411.0293150168,14,453.6157261138504,67524.59523391287,320.6740807939781,5.949792815632538,3.39342465634988
227031.9550229878,11,354.10963819332056,48327.277824367506,226.09654547037297,3.7381518842488966,3.852259632736695
207507.7815267604,21,409.7931034228608,78173.22385367642,312.1471956175408,4.498761683998531,4.454380740057215
291516.7908272123,22,402.8774678358886,58498.20897058128,191.5175958907722,4.82575404661228,3.5665079897062473
207195.80870455664,21,338.3126871633787,60697.18003807182,335.6956482829431,5.350842105137348,2.8595065344986192
253578.3118609696,13,212.61108824114302,84466.72646183375,288.3224228211809,4.267130441041039,3.3734983403256424
226117.12766174416,14,446.7272975061686,49004.956213314515,395.27763335718663,3.8261270141373593,4.4091089582728245
273948.9912873196,14,490.7230011383635,70272.63291158386,324.48156323450763,4.70265050572699,3.1408980522269383
266683.1052643474,11,229.14094757576578,50498.19837174451,346.20907955119674,5.420264611682764,3.7640039136883328
301876.99721289496,20,208.87449948303006,77944.46315764709,247.53883749764907,4.30898168806826,3.8081890339982425
224499.18005726265,22,336.3203095242659,86801.33173245483,334.2287362517924,3.9124075325381975,4.129000498834747
236506.25323533145,10,287.37754043635505,56056.39203187551,267.96709886986184,4.577144815463887,4.11730242053129
201061.81421088462,24,364.4949240205459,27088.644003581285,354.5258837371334,3.3634890400556134,4.200109195419337
227785.3369961944,5,470.79940398603867,49677.94406772616,244.08238869997592,4.346938799923764,3.9256604555642847
268865.0246522426,5,125.43295617275044,96489.54486032632,305.49036764284665,5.324617978234602,3.5277352711503496
287849.4308322676,16,508.12719516191544,51118.28710215453,242.10587840417057,5.11239277898376,4.4507010450806925
203891.73379111872,6,309.333155812308,86565.3172559709,306.29049767426466,4.399295008276006,3.1181380617565035
293480.296005283,8,401.17789786504943,50905.71014806131,401.12434530002906,5.661530575180198,4.390628595498129
317781.89294024755,21,411.8725838104466,50535.00966159048,336.06340401282637,5.836912407536298,4.572046347270647
270671.74516118504,8,423.5341154197796,71687.81365501205,298.3685749045322,4.964860360139156,5.0
343839.7906279033,15,356.19081040299966,69890.11492603668,176.8920438307477,3.47256006154132,3.622903940602428
211310.54004482133,8,379.55606017867456,72782.61271982858,273.21564409282166,3.1840618062396002,3.719904409662847
187767.26483442914,5,378.9022050605403,60073.6583784533,323.73268228786725,5.468443115106266,4.0266639829247195
161063.9875547861,11,286.9717199220553,75515.40147021839,274.4571162198808,4.671309542712012,3.9893679739939265
324802.2155744592,22,174.19448085628025,74422.50141455952,371.357512398172,5.644887924844228,4.417311591123914
282718.28281770286,13,228.0814172234805,77235.42094497441,303.57690812253014,3.562922080918147,4.261232058695048
247220.76645447724,7,339.57620205019657,50646.6141705129,353.9297558055937,4.387170333246478,3.8240589129297744
263998.43131599104,12,271.3193343103615,75504.43804168366,310.24504289885624,5.220433413142506,3.9509572938018653
193725.54763508117,23,271.5503927610465,52179.95786299271,286.2008928446625,3.9891487587580317,4.4666603923259505
372287.59898084134,8,529.9251045686195,57643.481550157376,276.4336748214804,5.210349541760264,3.3669020450181666
256461.05909876138,22,435.8894796659873,57335.59443565052,249.39229808388606,4.414054330904463,3.883150593236911
255469.73973024465,24,324.79240340900265,45028.44133578343,354.8306591731026,4.519642564468739,4.27736165132546
286288.3311949346,15,417.2034945655442,33967.2358446041,278.5994033972899,3.6714569723698522,3.4666656311126194
274050.4615868357,18,307.9731394409099,78355.86063757082,326.1148420808296,4.675970227200262,2.2295194268267187
261194.20121395658,22,361.07234341864967,49466.256864552844,273.7127508365977,6.034952777585062,4.723288226750893
210476.2772277344,20,394.1628648418916,55953.904131373616,245.84855477038408,4.771615263709041,3.989763399015355
273573.4178567998,7,308.23940322281214,49039.248298520266,327.75704053127845,3.9457930082776334,3.3712165350698418
344101.2248237517,19,281.4749452462904,56150.18194946553,262.66480518595523,5.476879106054636,4.460209651656762
317271.0023077489,8,472.3931818468504,52411.45589411453,279.97563775664315,3.9668999310349506,3.8958459215151486
329659.3313319698,9,411.41129671981065,79186.25804163633,237.56557572857054,5.704772267397089,3.4825925557127047
224439.21617844075,21,124.53891217072828,51142.43777104853,275.3438374210266,3.607528610132498,4.184864370516971
200519.75898707096,11,283.18640699683897,85718.31221641513,301.20535841439477,4.690895885103896,4.025776591105591
243710.65399501758,20,271.8727500305606,77089.07098795653,285.6254509937735,5.568418746980305,3.6934055928063
252786.24561443474,18,287.8861911187602,52883.295127582816,340.91133082298074,3.893226609984098,3.615193618486358
304709.57592354744,20,436.24022887588956,64797.174521942674,307.27603715327564,4.558212058379508,3.486930211204321
165376.76851425902,11,351.92059680036914,67790.194943957,454.36569055561716,5.310102469647826,4.367776067740111
326477.5159730307,13,211.03703291444543,72624.10805637587,321.21252938344264,2.921135319367818,3.3758217611441554
242099.60507105052,8,311.67851630413844,74107.00511582145,213.22562324161774,5.148818625388484,3.601246709760496
228655.946502629,15,404.173764761619,62799.48984769108,289.3558792044678,4.438451456358001,4.050577147349782
199394.78123699164,6,328.03549844662456,45683.653505371345,293.68759261252063,5.509367907493704,4.729441643658126
167257.16640671153,16,285.5324048836509,69613.32486770432,269.3184380809858,3.920751900117555,4.066449993262712
291158.5291980957,16,383.1219278738528,56452.404368137155,303.63054171181096,3.529256896115897,4.294086623472642
253665.89835942019,8,511.8192489439077,20000.0,267.8301468899812,4.11987445354925,4.051104499870654
185501.95501294732,22,396.1424832958519,65854.1771558932,316.64098994715977,4.105258471270052,4.4532184339660255
185246.0613968192,11,480.0941513031699,48988.34923141888,204.5656143614588,4.355459816473755,4.968781360195452
233210.7650354936,5,292.2385782135097,53124.1788471947,357.20792358959574,4.171994203314778,3.7811372123065756
333451.07626446965,17,349.1637888875939,60090.31703725038,221.08548119247948,3.094470998365153,4.00702040900392
237020.43243181976,10,347.1448015464318,36695.29434945088,286.8222223991732,4.433530541347816,4.086764013067248
174842.8523440947,10,361.8679084067691,62085.622156700796,263.3646605451413,4.662257696667241,4.26490503284182
237712.8467957028,16,394.0519606380916,55249.38833588595,315.2960035523706,4.364730290278725,4.0662074882768175
236363.82151261647,12,258.1030878945222,46841.7002116966,290.83794446323355,4.700779771501313,3.7281294448170375
115155.66785292141,23,414.73326855134786,60693.62737527299,312.582533283982,4.55946365485664,3.9964520702137047
247285.25667410938,9,187.21140610447833,34647.05673550798,355.55962057271387,3.532604514177672,5.0
238453.2734895661,22,216.42433374933182,61134.401675856054,338.4307718833481,4.289403075726222,4.156941886061987
284810.3182406709,9,563.5626101173231,67058.9837025504,301.81536708707796,4.579729943232229,3.0446147821639302
342447.8047472673,14,298.9879260521124,64578.72989426357,322.97538833193306,4.333980558211848,3.802553010303119
306328.25147738785,5,422.9519350986202,71833.26311322964,398.00037594077963,3.455046915559973,4.006697564860336
236555.56547225846,14,519.8290392426957,77480.28573828175,340.21191473413376,5.356179061547812,3.9297127793850772
194673.70456291648,9,118.5543921221524,58779.78409446377,285.32310328563915,3.8194910426236106,3.965780815587587
378667.990162493,16,462.62461801557095,76431.74226763424,363.8932168695065,3.630462383764671,4.143133507589471
252960.9217007244,11,414.8943606259271,58723.72251523468,319.56551604097217,4.5285729964726045,4.254305784738211
250696.4645956473,13,514.039728093304,49508.08689676083,251.86125743664675,4.278970213946568,4.129418203034213
248793.74564449984,16,231.8476838335373,54108.740724043804,290.963885490911,4.921009115527426,4.475312272585083
259904.23803839274,5,495.1254656954613,64004.66384807489,226.38713182585136,5.1108577549406835,3.2523251869014724
242781.97940380286,15,276.05855683973095,76277.66772258475,185.74899480339693,5.004395396251634,3.8736713921451225
221316.89965598818,19,455.4777814276657,60021.94282220685,252.5479854392217,4.498751892823301,4.217133634571876
222657.0529379804,6,346.397896424556,49895.146925952125,306.12905343402366,4.887308197080931,4.128081509826412
248362.33648920007,24,427.07688064351385,81663.90070230568,306.2754437241094,3.407990833291342,3.6738502977527183
222828.76144331176,11,354.8869183305153,38477.752329800176,229.42121574374687,5.266052600096548,3.734052628568357
214357.71086614177,16,166.0598415813271,49991.91923285512,181.06190363706492,4.216619251245168,3.5791388660017054
255321.51138459484,22,50.0,73391.76567340482,373.5381237160359,5.878956538445441,4.488333247613309
237251.13912895723,7,370.9915533983491,86496.85869806343,304.7646559580117,5.287359983884522,3.073948372737739
325199.64942913444,11,323.6264962368652,67210.21896330593,377.7855988958124,4.361900091893393,3.359233276263241
117451.5095803494,15,389.82209514202935,63748.31337245745,374.92955484178515,4.5149874398830026,4.209321158715153
304575.3425961231,22,324.78465341564254,55637.022447139876,336.73548337864975,5.328843130085938,4.271587594883024
312304.25962488144,16,551.807738271782,68221.06737073892,302.95717908458965,2.9179168190914058,3.207789435911446
146330.48837959254,10,373.0537127828304,61940.51506516219,280.117459290228,4.387838451574137,4.313219875226969
232865.62029598258,9,305.30522724173346,48682.02968978186,335.92982616250185,5.690996618308259,4.090252316944543
231427.95670021043,5,383.7363066346866,55365.09347444269,292.0071067082131,5.09139751301753,4.257831402468778
179624.41526410895,16,307.1325203118694,46988.310049791064,270.5190368719757,3.9136002875895595,4.036226564905469
211109.16562045622,15,359.29302341139874,60204.23421571241,195.10476578555676,4.720132227784523,4.212735695790046
194471.20772670856,8,228.25198127641653,62427.59209563902,295.8447345791697,3.816314763169046,4.230014042558294
337613.52217118116,22,349.1414798140395,84515.74797971646,354.8335443748065,4.260973188996853,4.235955207587072
296783.91965737304,8,302.2147603964825,51039.04311464068,362.96582899475254,4.733686333354155,4.122032855246569
313577.75474970794,21,237.72633746313204,57288.348677947695,302.6639355282435,4.856877627125123,3.9572190791330706
286083.6032021617,6,547.5735868072643,78887.71982269807,255.5644824696637,5.010593106948074,3.9601790108971073
193547.41143913852,6,241.6264630059834,87076.34025686835,345.13719277594,5.363651093871724,4.115083101789697
223773.9866860113,16,350.69642234419376,67120.66466097998,299.23172761766295,3.6643916290069694,4.412707059124369
274468.72806139593,10,269.7191965051243,56196.55242827697,281.71623326366955,4.516814719424891,4.982370500824636
188893.6095554027,14,379.7039470879875,52904.73499093569,227.20425402670972,3.904757031418039,4.264234152484772
285649.9215086194,20,222.56148655310824,32353.997777095716,405.18807384728973,4.220800522022374,4.188703791944969
237983.73009209326,18,434.03568239355513,46083.47551356445,336.91992245302686,3.9718936731373673,4.607714906843028
231258.95962252014,11,553.6156186358842,61523.43635255412,342.31242542862503,4.849582440632389,4.19822985652047
285547.99841017456,23,266.046076289933,57285.21200978517,256.8595368195947,5.237113446957961,3.469845108099219
272213.16557430197,21,471.69688626813206,69351.11960992542,303.9874833744249,5.274909956787685,3.6333346532860578
231951.69170904602,13,311.812065560431,57071.95819756248,295.9253067020254,3.7263788432866614,4.914459837603262
307966.4901682124,17,500.5791121076086,49109.14055044186,339.10473055097805,4.413691367506701,3.6432832994442363
195946.83362000514,9,568.8498986095991,65120.16389017986,367.9859228072403,3.7069686750807165,4.285073662323481
280796.7803472132,9,326.6294988291541,97578.97868210197,228.2892201321515,3.6836402404032498,3.505646942212975
279655.0628984192,14,197.97339191053481,55239.76248905209,246.26612010084466,4.036788038009547,4.642146871530147
234522.67803430048,14,444.808438743609,62083.31282018065,332.28689251889523,4.740308383646908,3.7699150157285377
266306.6511121059,11,372.4417207944116,72703.8837181902,274.59853202787764,4.863240529991952,4.04138976833081
187444.32118073484,19,400.1791167777641,51425.724126461006,340.7437058937385,4.957960654547716,3.885879526140714
296201.35096034507,11,316.01549581556344,79091.36304953074,281.3470327808995,4.914650885463132,4.25243331614764
240754.89317785055,19,261.5507181339301,36314.39833323107,237.56126846625017,3.9065043184164643,4.08577252528166
223863.848974048,7,466.03481809669745,53884.09474097072,212.03252556081856,5.327931313453665,4.454982068705648
302450.4612918445,23,381.9789994556033,55331.6865373717,324.2063960019615,5.06229602518022,4.327633444426433
214782.81547286204,14,205.64429658162746,62267.36617880412,325.43252717737096,4.211116888223385,4.140915750783254
179576.93518182202,19,418.68752232028936,30427.780500151268,348.51078711356087,4.237556229564598,4.325693356093419
172168.54132380482,7,398.61685979665003,80291.09841991644,316.39368031552294,4.039720891295713,4.350184734823841
280300.497567282,10,317.4701075676436,66213.26377426252,112.12823393704073,3.5957097127424325,3.801270415107682
185978.53237518584,16,511.9813234242322,76842.47168248691,325.17170539234553,4.966217398881457,3.7631454309326946
337739.70909921825,19,288.18268376527357,84195.53606195806,227.127126774572,5.075443249014212,4.776047503836026
145903.5296058139,10,333.1013501845158,48891.54332494414,206.61410009201592,3.8517632766845145,4.353141571571874
334822.8184145019,17,426.86480879681983,22584.68998915804,200.5922690539252,3.637698902249616,4.202199760464081
260550.8733601309,23,357.67629503307217,77195.49112945246,195.9906013679064,3.844424249081583,3.599160481666108
