ventas_diarias,clientes,ticket_promedio,productos_vendidos,descuentos,publicidad,competencia_precios,satisfaccion_clientes,dias_festivos,ventas_online,ventas_tienda,gastos_operativos,inventario,personal,region
187.54819802218108,28,171.0063910455271,73,2.542110187056215,879.9331142801296,92.07879039844981,2.9431782928075236,0,98.48519295110671,74.02817579828232,331.59283361412383,792.0622111718038,16,Oeste
228.8278481527883,28,137.77997751820743,71,5.299744395870549,757.8735820787256,88.92377942795683,4.659779400780106,0,49.000992745346,108.06258817410215,588.9259891444462,1076.7352458313294,11,Sur
215.5625077271768,29,165.92680039497665,97,6.193587554661629,899.9728875152762,103.56022179234296,4.670219567982546,0,80.61028135431732,65.37585186649302,325.5742319311018,1311.8920733463106,11,Norte
353.9440404227619,28,149.9675656607324,71,7.914875898740872,267.5414287244589,101.176517607964,4.59908333406154,0,111.5557709660161,43.981188841733555,553.7215637609961,760.6956607660605,23,Este
255.97874557172884,24,146.45663769770476,97,6.372577083463627,822.5877329824186,104.18856631413027,4.5798859811888475,0,70.17649976229544,60.260913615209816,416.22697657875716,1119.019441348107,13,Sur
193.60412042596167,31,154.97787938266512,88,7.480766869210843,788.7116291547386,87.38780797660327,3.9579123373294385,0,54.447424862821244,110.29141646204933,556.6322264168341,801.4440065275209,14,Norte
152.22297796997873,26,142.17687255494315,90,2.936004217269522,1167.130734080842,98.93749138712117,3.9466588077534888,0,134.08878366417554,145.221232653019,487.8640991983836,1465.672890347776,13,Sur
119.67768398712137,30,141.4192550381467,73,4.34716474770381,952.5309590467342,69.16450339065675,3.385179955114572,0,44.84764095061104,146.05466137571304,356.764664411121,621.7257752676245,17,Sur
210.17318179336115,43,115.9042818841977,89,5.858701427322542,1191.6606621036644,102.17509476042049,4.874020625855524,0,84.67671885144762,183.51661730156366,635.8618539843817,696.5381312858176,16,Oeste
162.18246273578484,30,145.04091585344221,73,7.321905381485123,235.1381965789958,117.63160967433798,3.757490913486861,1,58.7517098498958,124.06660470283441,577.6646309855644,775.6956900101324,14,Norte
128.8873145201163,30,140.40063707702546,75,4.709542708322161,748.2705332286856,78.62881135980729,4.169942654875941,0,51.89497283427343,129.4480204931531,550.3175456998856,782.136070251592,15,Sur
167.67135578787367,26,139.6803802130184,57,4.835108081701693,1166.7991154714332,107.25142345971192,4.127022641477389,0,102.24971248109779,109.98371851886623,435.9630255612135,1104.1739932159928,12,Este
145.92259981928026,22,158.33746125180082,93,6.374280612005958,907.3406108280535,90.83478472359155,3.329790409197922,0,73.83392265012387,111.92694137055965,581.1084613452466,1359.9360545685845,15,Oeste
284.3570817536282,33,163.17263905581018,77,2.7482583457097514,1253.6381598923101,112.03751730540054,3.127662487938397,0,92.17659396259093,203.22181326380849,371.67483784017577,1231.025817101989,17,Este
244.08198784747253,31,154.64389009284656,77,8.214809099646859,458.619127183233,102.37971176818418,4.002793310433674,0,12.34562836624417,130.45405749020128,277.2353877492669,1046.78045735083,14,Norte
199.60136793416913,34,169.9083038089895,73,3.2417278137846304,1219.3332519068422,106.07056168990661,3.7731219411942454,0,95.0935934588618,133.93097076376486,343.7674130807799,1001.9165791352782,15,Sur
273.9972069445013,34,161.5112385166073,78,1.1628211528813939,808.2582346644879,100.97235848133161,3.9552815703783324,0,58.38212264551001,74.19542788332134,407.8011963673585,878.7275422659519,20,Este
203.8684153823809,27,144.09887620388716,82,5.020134017045161,779.1408746851977,119.92497709576529,4.532707815101617,0,23.63444146525194,136.4168909962027,424.5163115909467,1078.2145981070876,16,Norte
156.93578993358682,22,140.74287428571242,73,8.39691740475113,1297.3141140782354,105.21115716542654,4.112472075268512,0,136.54218664361528,146.33327917293857,456.5156431153911,958.2392353500961,14,Oeste
276.15620386348286,36,156.25644473533694,73,6.1729062606672205,1348.5703389869518,89.41864428996323,4.379261270382365,0,98.03040579483881,164.41240511751462,460.9566765380363,1037.8821812009503,14,Este
226.94550218423294,28,161.47534219803802,80,6.5021810860072655,1310.4099088261846,101.48072578481505,4.222664081087789,0,86.81832238038794,145.20338099606005,435.0161717708968,851.8190137160487,13,Norte
148.13769228367718,37,177.95688614062996,100,5.082771524614229,1611.5925775144797,94.46678435550926,3.841832903380084,0,117.48256549219597,114.93047087664067,288.36852278338233,759.6342795457605,9,Norte
190.4830660958196,37,173.8234608988019,76,4.695245005457646,1380.0410825330002,102.43599859779384,3.499098416403468,0,87.42707844165608,113.22306748547165,519.2123367610648,1005.0938687593712,19,Este
156.21908733076214,24,139.1705398698566,69,1.910181260813769,761.3690248803103,93.7034543144978,4.132358934056734,0,56.041579695691816,117.11677284924389,473.5325246548665,1000.6739651032639,17,Sur
130.8600134517832,24,147.95987439745477,87,0.48122748419162775,1042.4914384406952,89.84783896680528,4.041946309673046,0,74.75097168552868,124.28748174243613,430.36564154526167,880.8134275295863,16,Norte
246.30887737658207,30,163.4203560983554,81,5.392544676881727,891.9406274545195,102.98908319122668,4.457578168752374,0,59.649013604238434,170.70601763224715,639.8021291372694,846.6979814366216,12,Este
295.47083202350655,24,171.35995556117945,81,7.625098388680453,1608.7269579847198,100.8368444292483,3.9245499651387536,0,64.98941321525871,162.9055819680483,475.78346354446353,1111.6812578148272,23,Oeste
130.07162130904294,31,168.77938937409584,82,5.688267409656131,1331.4609864096128,115.95933767568772,3.8513292274422386,0,42.26889002422276,150.1164381490312,505.85317324561754,1090.989639150875,18,Este
228.14846183452855,33,148.72244334337307,84,6.247199054104026,943.3359589859633,93.7756618130078,3.8852503081092,0,50.899382725990414,201.16839921881194,579.5850151783133,1375.3100313279645,16,Este
167.46787154390864,40,124.91954695142967,81,8.16743509127908,1263.3729393259007,70.28719228757039,3.540636682497277,0,106.83756598006026,30.0,351.0139157772506,1276.1859652909718,13,Norte
175.6437308117652,26,130.02127247508818,77,5.657533702882116,630.3404601060686,94.5419380230503,4.723454972410229,0,89.96226316409744,101.59765702695877,497.7389946332098,761.2315046837421,20,Oeste
170.38030378805655,34,155.4526702863883,92,4.754689799384761,1075.0785212936419,75.60353861625134,4.569814377307881,0,64.90960842405474,119.54909523542469,579.2547854016627,961.8348348220263,19,Sur
156.8004615160092,27,156.8445115884869,97,3.36295038869987,718.6232522190747,106.23507961144864,3.3934850855209766,0,49.15904406610594,93.11082104156108,490.8671097301088,727.046256772438,10,Este
202.42608139724135,31,128.0264125313123,85,9.044425125944173,493.4223398117779,74.89153107476818,4.401974070986275,0,67.83809063576201,82.80997101390436,369.6657413314408,632.1528261860947,10,Oeste
158.4524941794481,24,150.89139221778544,79,6.05309555830736,1235.36087125895,85.17443406378848,3.077497468033817,0,29.484505910987934,51.31361438547172,451.7524555054726,1439.0978175286775,14,Oeste
213.52284128899194,34,162.62448713943567,70,3.1127965681613383,1272.5773285562655,94.56498312587705,4.492644616555511,0,83.79891798273057,107.5468555166295,518.8986645743648,1296.0593007556974,18,Este
197.48809452754315,24,126.97546684985711,84,2.6576646643975264,1137.1637908635958,123.15925907141718,3.6518247744461623,0,108.36414445977694,155.76108215367324,289.3122109850867,874.0392169141038,16,Norte
188.05259765667952,32,172.0999440360883,93,7.506127453857825,945.1098878300497,83.90664826427624,4.179950278839126,0,151.0091798017707,150.95745369217093,364.7339004898756,1248.675227790522,14,Sur
154.6218168979201,30,142.4493770288035,81,2.925116607183349,620.0924035460771,100.18607474719879,3.035245155229164,0,46.902238323076446,89.91480455037193,697.3536895935109,1278.3440625290216,11,Norte
171.16143347158336,27,175.15226225153302,87,8.707668315004442,651.5959387848258,108.69964865435888,3.4006478841610246,0,107.11407337851827,128.80980314126745,548.4590227684912,615.9071659735587,16,Sur
237.7695612912878,25,139.330951084482,83,0.0,709.2160060783608,122.26090829831045,4.234351483624705,0,58.78365662906373,174.30399260864365,648.3470560716281,1170.1207314034502,15,Oeste
225.04585938121903,24,129.4674903423164,98,7.845190395579953,929.8980124825229,111.66692127582115,3.64954590830861,0,46.14631129846963,59.19731818619069,586.6317701507883,901.6692797682833,8,Oeste
151.12223776007244,29,140.8372602031656,82,5.973789622323928,1322.8536200814747,116.40860427448698,3.5800185648139005,1,46.1330561343207,113.64656078509883,539.398364317413,1076.619005675529,18,Norte
204.9666152714613,29,148.0970375384536,79,5.237188846113748,1318.121263323596,112.96460588277311,4.697930848726049,0,84.222071792809,131.45985163235758,469.09207610564937,1601.9724391575833,16,Sur
237.56935616858945,31,142.23040186457038,79,4.649083129916474,505.4297201161369,81.86315542905791,5.0,0,52.076191289201915,120.40061360147162,538.1213874384817,1317.0724810842862,18,Este
116.52973594393141,40,145.67997156853772,80,8.781459697188058,792.0299989849159,105.3953815647557,4.468506968409741,1,61.794626861195454,154.02533576069578,644.9964190862356,974.3575741980667,12,Norte
227.16800961899676,30,156.6793029935238,58,6.414117716802407,783.9516941284484,112.72991428258334,3.4540597141324683,0,66.78796007788215,60.08695881352537,582.5538923167429,1284.3347007991147,23,Sur
166.86881205270765,34,146.576412604072,72,3.1935927822090973,240.52506144962638,85.6524956548897,4.88175966640885,0,57.800964803032684,79.76725356810348,516.6810304846779,615.5777722723356,11,Este
228.52993342965797,30,148.67775212095987,80,1.5621800879422372,1169.8362840849722,91.30360184913965,3.2192838701758086,0,55.62246341902562,147.2816537078398,482.76529308003563,1100.7145662153305,19,Este
161.83704217287416,39,115.81547201594807,67,5.354594426294617,926.1520527044436,87.95211557309416,3.847754272962337,0,10.0,51.9110375561994,549.8323587470863,1105.4953446057325,14,Sur
109.75589496677405,31,157.83396032020946,89,4.997857732925172,966.0572390107072,111.5893447895205,4.027388883493686,0,82.60859870335607,152.47071364133106,446.79573927094293,1141.1386062581016,13,Oeste
118.62287810584186,30,148.21593404616664,85,1.9602639252489817,1403.7613175126914,98.96078319506302,4.962018921919374,0,82.03014468675356,137.99272624927653,549.8474410414452,898.302650828559,12,Norte
202.4042473330691,32,182.2058596096574,73,4.889212949035328,1026.4927039853071,95.18731158497354,4.456329568775863,0,56.07965450793465,149.67678958821443,430.20445090039505,1076.3947540243232,5,Este
212.98612508607408,30,131.20869665492083,79,3.8521307338515998,870.7808605101947,80.77495125020519,3.7681211526002403,0,90.81152811165113,101.22841388961184,464.6079112514576,1171.1945393588862,15,Oeste
154.78416874477958,20,113.83409343000972,91,5.018580136613389,1171.623286301483,98.98908620209312,3.527521864610125,0,121.90722596197058,140.39353746853806,397.22945337834994,535.4076243368455,9,Sur
231.9296229388687,36,162.36136987860084,87,6.451847223296804,1317.6615539726686,91.48617467522877,4.501096326901627,0,80.70739498502851,73.10849719396852,456.0236955905672,936.7646455739248,16,Norte
116.923996886552,24,156.93054036626,77,7.985219894928071,1088.9402698147676,103.65009347896243,3.7333205213898224,0,119.90773337468684,103.41980230134723,431.62723415137543,819.3375465300956,13,Este
196.69601006763418,35,129.83133958937708,82,6.817778072738575,1206.7568796094445,82.85549202031824,4.108370043932488,0,147.1439576128136,121.45355761110133,669.1915391109108,1132.4279100987305,22,Oeste
139.44919001187716,31,119.40502089991817,67,3.557118500339589,956.3297050771347,102.66859389259301,3.315111755370442,0,155.9157406736082,84.05002301772362,410.55042427722117,1275.5676639009607,9,Sur
167.40819460989204,15,180.7479346136858,76,5.737830257658389,975.4426760921012,93.41573844251769,4.284628927612101,0,44.35291740469997,128.72427472137045,538.4835295607891,877.6294608367909,18,Oeste
202.3699335658207,36,178.28220781213562,96,5.126214242984048,1033.9062130896486,81.2605461139728,4.244347572873739,0,44.508109807439894,74.23171084826937,405.3117680646418,782.2612929752408,12,Este
156.9793317358024,17,100.25086482587741,82,2.335742090738198,774.0637148702015,80.0907394318278,3.3791899691709144,0,66.66710009822866,130.74603239340044,504.6896036676116,1023.4327890868622,17,Norte
180.77222278850874,36,140.83553941486997,87,5.796465569384544,829.5815156891198,82.34469417965958,4.51581155643582,0,83.86145603779522,189.67401217549116,528.9915401954389,769.3577976413379,17,Norte
250.31464046072202,29,183.28384109567799,83,8.713344675835428,1413.363892545542,96.90401413839187,4.277372904121391,1,127.59955999530742,69.73337445530566,314.8896326076299,954.7134045972475,16,Este
171.15540652384257,29,140.47874884444266,90,5.064853208374008,1602.3868287586965,101.8149315154525,4.370012126390049,0,98.81723663272865,119.09759534896298,360.22985116777977,933.6235552550866,13,Norte
241.7846056032571,31,140.18775531946696,78,1.8116346405491988,1477.659374211454,104.04735448565772,3.8106606536249346,0,43.901386109825005,55.28155767819409,404.5326808762017,1116.020549320337,19,Norte
143.5146572671191,27,144.34481344741263,76,5.060537342217238,603.0227929694357,104.61329376592671,4.089478205643221,0,61.650277745770154,86.6818392763833,369.6763125951464,1063.0391169510403,16,Oeste
226.49020889576414,28,127.58206052463682,68,2.5725756020534996,574.0427396245082,88.622151085312,4.031689434432662,0,78.73999376103457,148.07796686957784,508.40852019455167,1032.2793827156893,13,Sur
272.078431032895,32,115.90448511543912,61,6.727211013772576,642.7871704164518,115.87604362142764,3.9259147976228848,0,35.32520065563514,102.77485592839463,524.2580208754865,1327.3701022580926,10,Este
76.41777499363553,26,171.050946214695,64,6.049729983450257,1040.3162325638443,93.36661710987771,4.085251639082923,0,80.41005372622743,149.69640555073855,393.69280446324655,1053.9459054174922,16,Este
160.15523722647617,29,113.1412618750465,66,4.658179893050513,200.0,106.75224640089598,4.628221486898191,0,44.34693226822264,134.2353343470703,512.4198436932555,916.432444777563,19,Oeste
228.853606359027,34,154.9454290421751,74,4.337671468288358,823.3595300141499,97.53766849759275,4.537475319351963,0,30.478365993278842,117.41926914640031,457.59213862286185,940.9619177127121,12,Oeste
189.84773069785035,27,167.731589855153,92,4.575531396768906,1422.129786748334,105.63431847554563,3.4090696612655718,0,51.59044161591157,78.82349621106134,490.0523966431113,847.1390499148446,14,Sur
218.55729366856545,19,120.97547402197684,73,5.016548988684641,1294.7316492186724,96.7850790078263,4.49270090845347,0,92.33063164677006,147.41952873990152,437.15767103940834,796.2727422671866,13,Norte
169.80074066420897,39,131.51463194809855,88,3.455529957316916,847.2716048279478,105.9045231486185,4.595571686374018,0,92.12347132959557,132.16534913805978,548.7656732462146,722.1315159029696,14,Este
204.329489373645,31,174.2635837678318,81,2.224493837997126,869.9933676488087,99.88916695179515,3.924411163323817,0,82.8996175006232,58.8783836796258,663.4929256937678,1226.8464893413484,9,Este
192.216138230396,27,160.6578344045408,87,7.2773978933892955,1170.1725120420713,112.20760855976033,4.254223551898888,0,109.74840981622631,81.41897626866724,577.4334215618578,856.3385885426433,25,Sur
258.38910308299035,31,137.65428586242226,82,4.229198047006084,1280.5806265732597,87.71972435183203,4.247000833651509,0,106.56749702640303,30.0,639.3390848679118,1063.183095034654,11,Oeste
212.72104216506065,22,174.04498006722343,74,5.334086208338288,840.0588196780719,73.45162996164132,3.5750166916628494,0,86.13144026210833,65.37492774864963,359.7175216893708,940.0267532091824,14,Oeste
216.8801331037601,45,174.13071446908606,85,5.570563902334989,929.6901934841687,85.39963870848855,3.809021856235836,0,81.99145550077114,107.46494955918506,432.42908977268576,994.1552009488204,18,Norte
179.40615169387664,32,155.38105386031415,80,5.644040959310428,830.1970814439929,116.0337762285705,4.375405119425803,0,83.88640115660289,77.76577438609229,556.5235832798015,1230.7602236127843,12,Sur
175.61968879637533,31,131.99679544252675,79,2.6523640058031517,600.5951675874359,97.6816177016839,3.7520888815842746,0,75.57064460188754,86.73333615785252,650.8294174883442,1035.3312856724099,11,Este
178.37209060901895,31,141.7310259305641,84,1.6483196708963046,934.0768755934557,101.38093443319843,4.487749779631153,0,14.769718201169724,175.6228063030311,565.0440426906573,815.4650500242337,18,Norte
219.72260711891485,28,155.7277348791078,81,3.822614950616016,911.2217379373709,84.19545078930419,4.652486220424881,0,114.06454534459458,161.15253296152264,397.3775914626136,887.1774922426018,9,Norte
178.95077595898687,32,146.22810341705025,88,5.791423064833906,621.8067652034033,100.98330587725418,4.571835920990235,0,91.9256849568103,92.21327248957593,456.53426651811196,1171.9892055906776,7,Sur
214.48874284482065,32,168.77914356469702,79,3.544100265051374,1193.8242812913188,84.65781033890956,4.989902301584729,0,43.51017662518817,151.74150537610063,533.3404436588141,1096.6357074869943,15,Norte
303.77003993227197,27,119.40451839781328,59,4.290157292601533,1144.9962035877668,86.86328087420867,3.954633858854444,0,122.83449857817311,168.594914116167,483.5340478369253,1184.4826641611483,17,Este
243.5562351715846,39,120.11472941867522,77,9.254594827499137,1208.715910253523,93.9627447576418,4.088600536984531,0,62.30060395361688,144.74193966343023,420.12275422816293,952.2997133112086,6,Este
183.69882339160793,33,153.61742222964864,98,1.3091522303909287,769.5788933606896,106.67645886763218,4.16033152388132,0,76.76692992024134,131.95709932167583,470.974555665557,720.7912369171196,14,Este
260.06069610819725,24,140.1691117238619,74,3.489932008179003,404.92729656560573,108.27771370963765,3.969801037504631,0,110.7072678670476,163.9329231087362,498.5563981240421,1101.3295977382497,13,Oeste
179.59623134892243,30,137.4590277060452,90,8.793208137147857,1140.1993388936949,108.68567346906755,4.271089487050822,1,86.60418075168766,150.7807191982965,391.5078694522421,1050.5637809883963,7,Norte
98.0937732411073,32,114.63886561651205,73,4.910802656009553,800.766185611086,76.17873827433439,3.1443979854940056,0,120.06127525747698,71.47622945770357,598.4509072536734,1055.8017774320929,10,Norte
149.5956844541298,27,150.39091689596364,80,3.5880296690021787,732.7995600262897,99.90003249414607,4.10245269434626,0,69.43695502871631,112.44270984244133,456.03851774409605,723.6512717382416,25,Este
106.46040394870721,25,148.9448978399847,93,7.337537834022241,622.8840776069673,97.04827249925896,3.3112816750585523,0,130.73519633841008,97.91723675761814,492.7423773689206,871.9567067531482,19,Oeste
182.42432579793456,25,163.06957963903483,94,5.110460872962222,917.4032415738538,77.01726375877817,3.5186883611962108,0,56.665913005024336,166.09893935708317,603.5052703723986,812.3263498117501,16,Sur
200.92091895947758,29,151.37812266241943,94,4.303383209911988,1473.198189115142,100.23975650083298,4.366444905514957,0,119.52866987928854,96.78311796858299,487.5001333894045,1079.873328618039,14,Este
283.82186561376415,29,147.34791843519005,71,5.384737854075023,848.3651435933457,96.24359173844859,3.90044188077549,0,12.046723433018073,89.91260114760625,598.0358828441589,1086.7588148440293,16,Sur
216.34636868820814,38,173.54001273580676,78,3.683782381234468,673.0590867499199,107.67288508176831,4.348807237357903,0,46.994238459975506,161.0672829788656,397.07991390832734,991.3024217535592,19,Este
189.04497355955678,31,123.750653931029,99,2.965017874223843,1195.5800203090084,101.21870614359703,3.889611698199435,0,88.93898415467957,130.3868406372708,543.2955914616283,1193.5169437294323,13,Sur
241.47027905917446,28,160.72778437695152,79,4.772806144730503,1051.8436839313852,91.76019204575121,4.553203158195577,0,67.98663721570678,204.47129402526565,583.9322355713954,1298.1423313139892,21,Oeste
89.44323454960575,33,116.57705670409302,79,2.9780060798479857,364.20958969353774,113.88643675685466,3.8804596471893484,1,77.75754140292311,85.51033908774178,417.0132001520951,1070.6112745356274,16,Sur
211.7807279054283,41,133.23276239998384,88,5.021386623592961,1198.703895925986,66.68149748837314,3.0225407552184382,0,81.24952760482134,99.24656282136002,482.16304076335945,1134.2142059848584,10,Norte
238.54325969434834,27,125.74685734753373,76,5.708813134948678,1638.5403305504801,99.03602307355585,4.112696291005635,0,44.27292175618836,164.87870949711302,484.23244153694196,891.689992035076,19,Sur
126.07068771100792,25,165.63885070903837,82,6.706120912103222,219.83922177129296,73.55123602012097,2.9155700771487245,0,46.52211155382299,68.83598514955914,520.9639217149706,854.9143036760651,10,Oeste
257.1877021603465,34,148.69179532809213,82,7.255849971033655,629.2881927933629,86.3171009319082,3.2736395487337964,0,86.96366146425262,172.78769431703552,547.4801617339768,1201.9487771479262,11,Norte
216.9248203747207,28,149.72993510814047,75,4.188526996735496,200.0,107.87220554514025,3.558526735500715,0,60.010011445346606,71.70178471261713,408.8793801377689,825.0515485996725,16,Este
179.23560430495994,32,127.86534024541098,73,5.998829215878139,977.4086737777495,80.88703779338796,3.4961452611149064,0,120.23101576883505,144.40894252844134,493.99451416986824,1139.4126707996388,21,Sur
231.63909330531425,35,144.0061300813422,81,5.985046892412713,1297.1158709834058,78.64423271944098,3.7274745977918573,0,74.24158533701646,46.277958941388874,659.131817357458,1343.894233307789,12,Oeste
313.5346428902198,37,134.73069393381778,83,5.655637431631968,1031.6502249388839,135.72917475123438,3.478966088234447,0,101.56253729320491,121.8051935995325,605.3876791624804,1130.696375620706,18,Oeste
209.09331275292476,42,157.66910029708433,78,4.041081178099083,1417.5987094338009,79.61066422869753,3.2970236682071636,1,93.28555007921321,65.21878042460685,579.3843845243837,983.8135083042685,12,Sur
212.4110293150168,27,130.17817729336772,78,2.9438643750717786,1249.1650870990402,124.7578135463196,4.770917872420387,0,61.96516828481941,197.05100948045947,480.7220402065368,731.9351475221639,15,Oeste
177.0319550229878,28,176.59588730410152,82,6.00400377813312,1510.644197050653,97.41696753131109,3.660927726804052,0,20.59013639142883,77.1347794881794,712.8830824727123,1032.6605582292564,14,Este
157.50778152676043,29,116.48839100751812,82,1.5862748756139,1348.0632304321284,92.12756317841537,2.884616173426301,0,115.54824102863142,86.84571964076632,602.981418850626,1201.8192268784792,15,Oeste
241.51679082721228,25,133.86960335086877,79,4.464321134863377,879.1170794171487,108.50179585882307,3.8195408134953714,0,50.63272769908572,141.4170382521149,503.74188679294326,964.20801142485,23,Este
157.19580870455664,27,183.54401019932192,69,0.0,1020.017936870452,120.04891113316748,3.437634470986223,0,67.88725833563767,95.96169484413046,522.0410715590701,1204.2987855703554,15,Sur
203.57831186096962,24,141.29722504075932,75,2.327195153283473,739.3969253557082,82.80898086837507,3.557516186353593,0,75.47472675300278,147.99813428076806,454.1150345260959,1073.0048058460286,11,Oeste
176.11712766174418,28,123.70242671191176,85,3.2457321231051512,930.8031493395854,92.34625315407204,4.355171240676243,0,78.46965295688958,91.5643928533685,539.3371691158305,1058.2681097173156,9,Sur
223.9489912873196,31,154.38143125075337,81,7.193448415258569,1018.5495016054359,112.70304602026378,3.775921190607391,0,108.85875987617055,88.48196173589778,559.3075033726914,936.6423476431963,15,Norte
216.6831052643474,23,140.49215515570916,97,6.376216048808538,974.5278029393938,104.319914686405,3.4237016993910574,0,80.1747217376983,118.8976517567781,570.2608084547097,708.7912338766987,19,Norte
251.87699721289496,33,133.28259488763388,86,3.8921306323155154,1402.676057891083,116.52876745962074,4.223126754978622,0,76.17937729222008,71.3227797215943,481.9316107809552,914.9778324678111,20,Sur
174.49918005726266,33,128.08258378402564,83,6.458739590259501,900.9495812479507,107.72667931647669,4.574970415304543,0,110.55367869635039,135.85465458669935,352.6300662372328,913.3891351722334,11,Sur
186.50625323533143,30,205.36747211251887,88,6.775245926760793,720.374075932793,127.12336013723723,4.268436081319923,0,98.01957115660355,155.09194079479022,524.1788346179825,1115.088165217208,15,Este
151.06181421088462,33,144.96896199631726,97,4.6786703032505566,739.1166895290438,102.67882898250475,2.7732222141747873,1,57.93288662058035,142.1198655996975,570.6793505930607,996.9550747855851,17,Este
177.78533699619442,30,111.48865279334245,85,2.2312437115726196,1196.5300814867592,103.32716722496443,3.442505248801493,0,45.58533867563501,145.7312348551302,402.14466596448017,1216.6336042449798,13,Norte
218.8650246522426,34,179.8741951801107,106,4.584175379867771,579.0584775733,104.82582058023698,4.023724265318102,0,55.28900674400242,43.00579120138666,490.91674220046275,1056.2706046998996,10,Oeste
237.8494308322676,29,162.2214181022114,80,4.804215189655728,939.6441489547248,97.86266722410163,3.8778502973679925,0,78.52340749435356,101.5340901656377,634.1465825240393,899.130035372173,18,Norte
153.89173379111872,28,134.67067137960424,75,2.535091218339548,1398.2500736366264,112.72130738201386,3.8363624230304016,0,42.61838674488734,110.9173933742515,379.6524941929955,837.0248447033221,9,Oeste
243.480296005283,33,131.33761822627716,68,5.734093585859936,1087.7795337222492,103.55561835794539,3.508621653579583,0,82.72259141487403,178.17810687182396,471.62656502115357,879.3250619661271,12,Este
267.78189294024753,37,163.46945592316462,91,5.559623708604711,977.6183832643736,111.82270013717715,3.2972079584612803,0,76.12405070628976,96.74770446640159,648.713914793835,1032.1537871985736,9,Este
220.67174516118504,20,145.0616334502109,75,5.890085399788374,989.226878908471,114.1674978043624,5.0,0,10.0,30.0,515.771535411377,925.4413583359118,9,Este
293.8397906279033,29,111.48044363109798,65,5.557846194334887,691.1306223318481,106.42682022340492,4.013555476569456,0,37.81474441198115,79.84121972012696,447.39881717597603,784.7121426544625,13,Oeste
161.31054004482135,25,185.74479929209338,69,6.459686070229966,742.8595868696377,107.52574486351295,4.3210608944337086,0,10.0,93.5522713044884,499.29684068895926,1201.3431712044378,12,Este
137.76726483442914,31,141.32019075568087,86,4.641343944253937,941.4454981256268,84.845053186052,4.003125586791905,0,69.68290816867072,33.74071464289385,582.5917132278281,1030.4622715599992,19,Oeste
111.06398755478607,26,179.91143472964853,86,5.403570214741906,1081.381909032788,91.74469618270268,4.023174349318995,0,112.22040936038002,158.74810082823498,479.6494464816243,1054.9438989920213,14,Oeste
274.8022155744592,37,175.5686991593143,79,4.2045194315089365,1284.4450035406333,112.65075179486097,3.9689483000953563,0,23.28026133715987,57.21679871259766,559.7582114939075,835.4752470861226,14,Oeste
232.71828281770289,24,129.97980911034372,80,3.8310015687560997,1027.7681851514303,121.3544677272777,3.439777070462784,0,40.33139540619907,137.84086192928353,523.4990158675745,791.6804522088426,20,Oeste
197.22076645447726,27,170.66379728726295,75,7.676499261524151,1405.8322527262744,70.8935466173746,3.242755270982876,0,75.08786398180456,76.30413097213861,531.707841034864,967.552802035608,13,Este
213.998431315991,29,136.97114900272638,81,0.912462596947007,1481.5594045628575,91.48205279122878,4.193112686872493,0,48.08740913439718,180.27937469220308,566.1541511008132,594.3569161082596,14,Este
143.72554763508117,24,112.66598826392116,77,6.753519978308528,1238.5801637446611,100.35430903621975,4.093921203635583,0,47.939816987996245,108.95385208887379,470.51719170267074,1155.9626619928683,14,Norte
322.2875989808413,41,141.50803667955716,85,3.758918249108679,1367.4944224167652,86.81088306878983,4.469140449229854,0,96.24782318519479,100.83553381658291,405.5489247127713,859.1953252243636,11,Este
206.46105909876138,29,157.95275003552558,76,3.499923644713758,702.7859435835717,87.66220533727476,4.367680413321013,0,65.15313666281237,141.13017786626634,547.4395605447105,946.4590512008579,11,Oeste
205.46973973024464,21,140.74526704007323,66,5.5231549681308145,655.2403195935813,107.12379810690707,3.5957439036251646,0,35.39825337806056,79.70798061917033,486.75958872232303,1085.3838596505204,8,Sur
236.28833119493459,26,143.85903318149798,86,2.0207807752979945,1155.3920128870498,123.7206395375715,4.566295654460935,0,17.36852329828698,143.02185895576804,455.1888774086616,955.0729844787859,13,Oeste
224.05046158683567,16,172.87132089857226,78,3.3679538561075937,597.6370564398858,69.52264665516789,4.382513597577258,0,146.25223310191194,100.7332550065403,552.6385289308047,766.3251088456329,13,Sur
211.19420121395657,35,152.12987960580185,96,3.3017207069740158,912.88844679522,97.44285776527455,4.345420784928668,1,113.84927163688013,96.21592613559756,627.7347081193697,1301.1400719621577,13,Oeste
160.4762772277344,29,133.13403377430095,71,4.55720348362981,1231.3575715989218,106.94920512685582,5.0,0,66.4509996181395,116.49725158864211,484.54216169812156,693.4835982927943,22,Sur
223.57341785679978,29,164.04060647334654,102,3.391724623678623,1424.011877405562,111.70320958300363,5.0,0,82.63574034991812,76.41318256053312,500.84495385581096,552.6909785230871,17,Sur
294.1012248237517,35,153.9535113390849,85,8.202237371278539,923.7353049135804,104.78691014603558,4.344956883277443,0,65.34406813709036,112.36433261653328,381.8232780873621,1174.9200672242778,11,Norte
267.27100230774886,29,99.56790397075915,77,8.594033032995908,805.0167114076929,126.42103824904173,4.282598602918765,0,95.31370192373753,133.57940188490426,477.73053915881286,708.113761890497,13,Sur
279.65933133196984,30,158.56705827542896,96,0.9560129545038736,1096.1384864534748,100.43359889988692,4.54082759088484,0,54.37356896846358,30.0,522.129044685085,1250.5565749068314,9,Norte
